"time","S","I","R","new_I","new_R"
0,49,1,0,1,0
0.5,49,1,0,0,0
1,49,1,0,0,0
1.5,48,2,0,1,0
2,48,2,0,0,0
2.5,47,3,0,1,0
3,47,2,1,0,1
3.5,46,3,1,1,0
4,46,3,1,0,0
4.5,46,3,1,0,0
5,45,4,1,1,0
5.5,45,4,1,0,0
6,45,4,1,0,0
6.5,45,4,1,0,0
7,45,4,1,0,0
7.5,45,4,1,0,0
8,45,4,1,0,0
8.5,44,5,1,1,0
9,44,5,1,0,0
9.5,44,5,1,0,0
10,43,6,1,1,0
10.5,43,6,1,0,0
11,41,8,1,2,0
11.5,40,8,2,1,1
12,40,8,2,0,0
12.5,39,8,3,1,1
13,39,8,3,0,0
13.5,39,5,6,0,3
14,39,5,6,0,0
14.5,39,5,6,0,0
15,39,5,6,0,0
15.5,39,5,6,0,0
16,38,6,6,1,0
16.5,38,6,6,0,0
17,38,6,6,0,0
17.5,38,6,6,0,0
18,38,6,6,0,0
18.5,38,6,6,0,0
19,38,5,7,0,1
19.5,38,5,7,0,0
20,38,5,7,0,0
20.5,38,5,7,0,0
21,37,6,7,1,0
21.5,37,6,7,0,0
22,36,7,7,1,0
22.5,36,4,10,0,3
23,36,3,11,0,1
23.5,36,2,12,0,1
24,36,2,12,0,0
24.5,36,2,12,0,0
25,35,3,12,1,0
25.5,35,3,12,0,0
26,35,3,12,0,0
26.5,35,3,12,0,0
27,35,3,12,0,0
27.5,35,3,12,0,0
28,35,3,12,0,0
28.5,35,3,12,0,0
29,35,3,12,0,0
29.5,34,4,12,1,0
30,34,3,13,0,1
30.5,34,3,13,0,0
31,34,3,13,0,0
31.5,34,3,13,0,0
32,34,3,13,0,0
32.5,34,2,14,0,1
33,34,2,14,0,0
33.5,34,2,14,0,0
34,34,1,15,0,1
34.5,34,1,15,0,0
35,34,1,15,0,0
35.5,34,1,15,0,0
36,34,1,15,0,0
36.5,34,1,15,0,0
37,34,1,15,0,0
37.5,34,1,15,0,0
38,34,1,15,0,0
38.5,33,2,15,1,0
39,33,2,15,0,0
39.5,33,2,15,0,0
40,33,2,15,0,0
40.5,33,2,15,0,0
41,33,2,15,0,0
41.5,33,2,15,0,0
42,33,2,15,0,0
42.5,32,2,16,1,1
43,32,2,16,0,0
43.5,32,2,16,0,0
44,32,2,16,0,0
44.5,31,3,16,1,0
45,31,3,16,0,0
45.5,31,3,16,0,0
46,31,2,17,0,1
46.5,31,2,17,0,0
47,31,2,17,0,0
47.5,31,1,18,0,1
48,31,1,18,0,0
48.5,31,1,18,0,0
49,31,1,18,0,0
49.5,31,1,18,0,0
50,31,1,18,0,0
50.5,31,0,19,0,1
51,31,0,19,0,0
51.5,31,0,19,0,0
52,31,0,19,0,0
52.5,31,0,19,0,0
53,31,0,19,0,0
53.5,31,0,19,0,0
54,31,0,19,0,0
54.5,31,0,19,0,0
55,31,0,19,0,0
55.5,31,0,19,0,0
56,31,0,19,0,0
56.5,31,0,19,0,0
57,31,0,19,0,0
57.5,31,0,19,0,0
58,31,0,19,0,0
58.5,31,0,19,0,0
59,31,0,19,0,0
59.5,31,0,19,0,0
60,31,0,19,0,0
60.5,31,0,19,0,0
61,31,0,19,0,0
61.5,31,0,19,0,0
62,31,0,19,0,0
62.5,31,0,19,0,0
63,31,0,19,0,0
63.5,31,0,19,0,0
64,31,0,19,0,0
64.5,31,0,19,0,0
65,31,0,19,0,0
65.5,31,0,19,0,0
66,31,0,19,0,0
66.5,31,0,19,0,0
67,31,0,19,0,0
67.5,31,0,19,0,0
68,31,0,19,0,0
68.5,31,0,19,0,0
69,31,0,19,0,0
69.5,31,0,19,0,0
70,31,0,19,0,0
70.5,31,0,19,0,0
71,31,0,19,0,0
71.5,31,0,19,0,0
72,31,0,19,0,0
72.5,31,0,19,0,0
73,31,0,19,0,0
73.5,31,0,19,0,0
74,31,0,19,0,0
74.5,31,0,19,0,0
75,31,0,19,0,0
75.5,31,0,19,0,0
76,31,0,19,0,0
76.5,31,0,19,0,0
77,31,0,19,0,0
77.5,31,0,19,0,0
78,31,0,19,0,0
78.5,31,0,19,0,0
79,31,0,19,0,0
79.5,31,0,19,0,0
80,31,0,19,0,0
